FID,Id,SPECIES,DATEPLANT,Latitude,Longitude,Rootspace,nearest_st,tree_heigh,tree_sprea,Diameter_a,condition,tree_def_1,tree_def_2,are_over_h,tree_care_,tree_asset,age_class,collected_,date_of_in,inspected
321,0,TAXODIUM DISTICHUM,2018.0,42.69955469,-71.15241441, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
322,0,TAXODIUM DISTICHUM,2018.0,42.69950884,-71.15241441, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
323,0,TILIA AMERICANA,2018.0,42.69946299,-71.15239658, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
324,0,TILIA AMERICANA,2018.0,42.699725,-71.15096753, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
325,0,TILIA AMERICANA,2018.0,42.69984945,-71.15090217, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
326,0,TILIA AMERICANA,2018.0,42.69971408,-71.15108043, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
327,0,TILIA AMERICANA,2018.0,42.6998298,-71.15101507, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
328,0,TILIA AMERICANA,2018.0,42.69989094,-71.15098239, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
329,0,TILIA AMERICANA,2018.0,42.7005023,-71.15275904, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
330,0,TILIA AMERICANA,2018.0,42.700463,-71.15269962, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
331,0,ULMUS AMERICANA,2018.0,42.70042588,-71.15264317, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
332,0,ULMUS AMERICANA,2018.0,42.70042588,-71.15104181, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
333,0,ULMUS AMERICANA,2018.0,42.70049793,-71.15105666, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
334,0,ULMUS AMERICANA,2018.0,42.7005809,-71.15107449, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
335,0,ULMUS AMERICANA,2018.0,42.7006464,-71.15108637, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
336,0,ULMUS AMERICANA,2018.0,42.70065732,-71.15162412, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
337,0,ULMUS AMERICANA,2018.0,42.70066169,-71.15156173, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
338,0,ULMUS AMERICANA,2018.0,42.70066605,-71.1514726, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
339,0,ULMUS AMERICANA,2018.0,42.7006726,-71.1514013, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
340,0,ULMUS AMERICANA,2018.0,42.70068134,-71.15132702, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
341,0,ULMUS AMERICANA,2018.0,42.7006857,-71.15123492, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
342,0,ULMUS AMERICANA,2018.0,42.70069007,-71.15115767, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
343,0,ULMUS AMERICANA,2018.0,42.70070754,-71.15098536, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
344,0,ULMUS AMERICANA,2018.0,42.70071409,-71.15092594, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
345,0,ULMUS AMERICANA,2018.0,42.70072064,-71.15086355, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
346,0,GLEDITSIA TRIACANTHOS v. INERMIS,2018.0,42.70072501,-71.15078927, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
347,0,GLEDITSIA TRIACANTHOS v. INERMIS,2018.0,42.69959321,-71.1509642, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
348,0,GLEDITSIA TRIACANTHOS v. INERMIS,2018.0,42.69965958,-71.15097371, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
349,0,GLEDITSIA TRIACANTHOS,2018.0,42.70201311,-71.14703924, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
350,0,GLEDITSIA TRIACANTHOS,2018.0,42.70200001,-71.14722819, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
351,0,GLEDITSIA TRIACANTHOS,2018.0,42.70195547,-71.14765245, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
352,0,GLEDITSIA TRIACANTHOS,2018.0,42.70195285,-71.14773802, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
353,0,GLEDITSIA TRIACANTHOS,2018.0,42.70184281,-71.14917836, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
354,0,GLEDITSIA TRIACANTHOS,2018.0,42.70184805,-71.14907497, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
355,0,GLEDITSIA TRIACANTHOS,2018.0,42.70186115,-71.14894305, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
356,0,GLEDITSIA TRIACANTHOS,2018.0,42.70187687,-71.14881471, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
357,0,GLEDITSIA TRIACANTHOS,2018.0,42.70188473,-71.14869349, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
358,0,GLEDITSIA TRIACANTHOS,2018.0,42.70188997,-71.14858653, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
359,0,GLEDITSIA TRIACANTHOS,2018.0,42.70189783,-71.14847958, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
360,0,GLEDITSIA TRIACANTHOS,2018.0,42.70190569,-71.1483441, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
361,0,GLEDITSIA TRIACANTHOS,2018.0,42.70191617,-71.14826567, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
362,0,GLEDITSIA TRIACANTHOS,2018.0,42.70192665,-71.14817297, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
363,0,GLEDITSIA TRIACANTHOS,2018.0,42.70193189,-71.14808741, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
364,0,ZELKOVA SERRATA,2018.0,42.69876856,-71.15663972, ,Salem Street Corridor,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
365,0,SYRINGA RETICULATA,2018.0,42.6982353,-71.15808002, ,Salem Street Corridor,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
366,0,BETULA NIGRA,2018.0,42.71385356,-71.16258982, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
367,0,BETULA NIGRA,2018.0,42.71379331,-71.16258269, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
368,0,LIQUIDAMBAR STYRACIFLUA,2018.0,42.7137121,-71.16206336, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
369,0,LIQUIDAMBAR STYRACIFLUA,2018.0,42.71349293,-71.1612814, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
370,0,LIQUIDAMBAR STYRACIFLUA,2018.0,42.71352087,-71.16139905, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
371,0,QUERCUS PALUSTRIS,2018.0,42.71379942,-71.16213823, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
372,0,QUERCUS PALUSTRIS,2018.0,42.7137121,-71.1618649, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
373,0,QUERCUS PALUSTRIS,2018.0,42.7136309,-71.16162128, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
374,0,ULMUS AMERICANA,2018.0,42.71360295,-71.16254942, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
375,0,ULMUS AMERICANA,2018.0,42.71348944,-71.16177458, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
376,0,ULMUS AMERICANA,2018.0,42.7133637,-71.16175676, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
377,0,PLATANUS ACERIFOLIA,2018.0,42.71353223,-71.16254466, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
378,0,PLATANUS ACERIFOLIA,2018.0,42.71365796,-71.16256724, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
379,0,PLATANUS ACERIFOLIA,2018.0,42.71342133,-71.16176864, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
380,0,ULMUS AMERICANA,2018.0,42.7116794,-71.170291, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
381,0,ULMUS AMERICANA,2018.0,42.71161443,-71.1702525, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
382,0,ULMUS AMERICANA,2018.0,42.71138705,-71.17004429, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
383,0,ULMUS AMERICANA,2018.0,42.71149497,-71.16978332, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
384,0,ULMUS AMERICANA,2018.0,42.7115568,-71.16964499, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
385,0,ULMUS AMERICANA,2018.0,42.71166473,-71.169394, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
386,0,ULMUS AMERICANA,2018.0,42.71179152,-71.1693612, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
387,0,ULMUS AMERICANA,2018.0,42.71190363,-71.16945532, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
388,0,ULMUS AMERICANA,2018.0,42.71199375,-71.16961076, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
389,0,ULMUS AMERICANA,2018.0,42.71186067,-71.16988457, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
390,0,PLATANUS ACERIFOLIA,2018.0,42.71180514,-71.17003146, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
391,0,PLATANUS ACERIFOLIA,2018.0,42.71156728,-71.17022113, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
392,0,PLATANUS ACERIFOLIA,2018.0,42.71144049,-71.17011845, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
393,0,PLATANUS ACERIFOLIA,2018.0,42.71139648,-71.16999866, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
394,0,PLATANUS ACERIFOLIA,2018.0,42.71152222,-71.16973198, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
395,0,PLATANUS ACERIFOLIA,2018.0,42.71158195,-71.16959508, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
396,0,PLATANUS ACERIFOLIA,2018.0,42.7119466,-71.16949383, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
397,0,PLATANUS ACERIFOLIA,2018.0,42.7119948,-71.16954802, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
398,0,PLATANUS ACERIFOLIA,2018.0,42.71188687,-71.16983608, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
399,0,PLATANUS ACERIFOLIA,2018.0,42.71183238,-71.16996443, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
400,0,PLATANUS ACERIFOLIA,2018.0,42.71171397,-71.1702254, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
401,0,ACER RUBRUM,2018.0,42.71152012,-71.17017977, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
402,0,ACER RUBRUM,2018.0,42.71144992,-71.16988457, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
403,0,ACER RUBRUM,2018.0,42.71162176,-71.16949668, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
404,0,ACER RUBRUM,2018.0,42.71184496,-71.16941539, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
405,0,ACER RUBRUM,2018.0,42.71194764,-71.16970346, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
406,0,ACER RUBRUM,2018.0,42.71175798,-71.17011417, ,Hampshire St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
407,0,CELTIS OCCIDENTALIS,2018.0,42.71182723,-71.16622763, ,White Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
408,0,CELTIS OCCIDENTALIS,2018.0,42.71174689,-71.16621694, ,White Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
409,0,LIRIODENDRON TULIPIFERA,2018.0,42.71178182,-71.16626328, ,White Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
410,0,PRUNUS x YEDOENSIS,2018.0,42.71189359,-71.16634291, ,White Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
411,0,CORNUS KOUSA (RUTGERS STELLAR PINK),2018.0,42.71189097,-71.16641896, ,White Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
412,0,PRUNUS x YEDOENSIS,2018.0,42.69702486,-71.15938643, ,Bailey Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
413,0,LIRIODENDRON TULIPIFERA,2018.0,42.69693962,-71.15911167, ,Bailey Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
414,0,LIRIODENDRON TULIPIFERA,2018.0,42.69692425,-71.15917632, ,Bailey Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
415,0,GINKGO BILOBA,2018.0,42.69709614,-71.15919058, ,Bailey Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
416,0,GINKGO BILOBA,2018.0,42.69707587,-71.15927139, ,Bailey Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
417,0,PARROTIA PERSICA,2018.0,42.6989522,-71.1539526, ,Salem Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
418,0,PARROTIA PERSICA,2018.0,42.69895656,-71.15392289, ,Salem Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
419,0,CERCIS CANADENSIS,2018.0,42.69912469,-71.15395557, ,Salem Street Corridor,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
420,0,GLEDITSIA TRIACANTHOS,2018.0,42.69907884,-71.15446955, ,Salem Street Corridor,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
421,0,GLEDITSIA TRIACANTHOS,2018.0,42.69926443,-71.15045573, ,Salem Street Corridor,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
422,0,SYRINGA RETICULATA,2018.0,42.70051641,-71.14818589, ,Loring Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
423,0,SYRINGA RETICULATA,2018.0,42.70059676,-71.14834989, ,Loring Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
424,0,CORNUS KOUSA (RUTGERS STELLAR PINK),2018.0,42.70055746,-71.14827384, ,Loring Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
425,0,CORNUS KOUSA (RUTGERS STELLAR PINK),2018.0,42.70046925,-71.14820847, ,Loring Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
426,0,PRUNUS SARGENTII FASTIGIATA,2018.0,42.71489868,-71.16633179, ,Myrtle St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
427,0,PRUNUS SARGENTII FASTIGIATA,2018.0,42.71490915,-71.16618918, ,Myrtle St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
428,0,QUERCUS PALUSTRIS,2018.0,42.7136105,-71.16844298, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
429,0,BETULA NIGRA,2018.0,42.71342748,-71.1695249, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
430,0,LIQUIDAMBAR STYRACIFLUA,2018.0,42.71361329,-71.16864644, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
431,0,CELTIS OCCIDENTALIS,2018.0,42.71360212,-71.16861601, , ,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
432,0,OXYDENDRUM ARBOREUM,2019.0,42.71813761,-71.16975258, ,Alder St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
433,0,LIQUIDAMBAR STYRACIFLUA,2019.0,42.714424,-71.15605549, ,Arlington St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
434,0,CELTIS OCCIDENTALIS,2019.0,42.71447639,-71.15600558, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
435,0,QUERCUS COCCINEA,2019.0,42.71444496,-71.15585109, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
436,0,QUERCUS COCCINEA,2019.0,42.71461277,-71.15589482, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
437,0,STYRAX JAPNICUS ,2019.0,42.7145445,-71.15426576, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
438,0,PRUNUS CERASIFERA KV,2019.0,42.71455498,-71.15410652, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
439,0,CRATAEGUS (THORNLESS),2019.0,42.7141149,-71.15352658, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
440,0,STYRAX JAPNICUS ,2019.0,42.71379008,-71.15375238, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
441,0,ULMUS AMERICANA,2019.0,42.71444496,-71.15415406, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
442,0,LIRIODENDRON TULIPIFERA,2019.0,42.71430176,-71.15377614, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
443,0,CELTIS OCCIDENTALIS,2019.0,42.71388438,-71.15385933, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
444,0,CELTIS OCCIDENTALIS,2019.0,42.71401012,-71.15355035, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
445,0,OSTRYA VIRGINIANA,2019.0,42.71421269,-71.15405898, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
446,0,TILIA TOMENTOSA,2019.0,42.71371673,-71.15383794, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
447,0,TAXODIUM,2019.0,42.71441702,-71.15428953, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
448,0,PLATANUS ACERIFOLIA,2019.0,42.71470341,-71.15395678, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
449,0,LIRIODENDRON TULIPIFERA,2019.0,42.7148274,-71.15502396, ,Brook Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
450,0,QUERCUS BICOLOR,2019.0,42.71303652,-71.16018898, ,Chestnut Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
451,0,QUERCUS BICOLOR,2019.0,42.7129513,-71.16018708, ,Chestnut Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
452,0,ULMUS AMERICANA,2019.0,42.71292056,-71.15990947, ,Chestnut Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
453,0,ULMUS AMERICANA,2019.0,42.7129988,-71.1595539, ,Chestnut Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
454,0,ULMUS AMERICANA,2019.0,42.71310638,-71.15881424, ,Chestnut Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
455,0,ULMUS AMERICANA,2019.0,42.71302255,-71.15846818, ,Chestnut Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
456,0,PLATANUS ACERIFOLIA,2019.0,42.7129024,-71.15980869, ,Chestnut Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
457,0,PLATANUS ACERIFOLIA,2019.0,42.71306726,-71.1602137, ,Chestnut Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
458,0,PLATANUS ACERIFOLIA,2019.0,42.71307285,-71.15845297, ,Chestnut Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
459,0,PLATANUS ACERIFOLIA,2019.0,42.71309799,-71.15826663, ,Chestnut Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
460,0,PARROTIA PERSICA,2019.0,42.71303093,-71.16056356, ,Chestnut Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
461,0,"CERCIS CANADENSIS ""MINNESOTA""",2019.0,42.7129038,-71.16053885, ,Chestnut Street,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
462,0,QUERCUS BICOLOR,2019.0,42.71357354,-71.1619205, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
463,0,QUERCUS BICOLOR,2019.0,42.7135442,-71.16215818, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
464,0,QUERCUS PALUSTRIS,2019.0,42.71352184,-71.16235783, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
465,0,QUERCUS PALUSTRIS,2019.0,42.71355537,-71.1620555, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
466,0,QUERCUS RUBRA,2019.0,42.71353861,-71.16225896, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
467,0,QUERCUS RUBRA,2019.0,42.71356795,-71.16197754, ,Marion Ave,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
468,0,MAACKIA AMURENSIS,2019.0,42.70034463,-71.14333052, ,9 Shawsheen St,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
469,0,ULMUS AMERICANA,2019.0,42.69985841,-71.1532423, ,O'Connell / So Common,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
470,0,CELTIS OCCIDENTALIS,2019.0,42.69990644,-71.15274021, ,O'Connell / So Common,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
471,0,STYRAX JAPNICUS ,2019.0,42.69941517,-71.15143594, ,O'Connell / So Common,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
472,0,PRUNUS YEDOENSIS,2019.0,42.69955273,-71.15144485, ,O'Connell / So Common,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
473,0,ACER RUBRUM,2019.0,42.69947412,-71.15140326, ,O'Connell / So Common,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
474,0,PLATANUS ACERIFOLIA,2019.0,42.69995448,-71.15323339, ,O'Connell / So Common,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
475,0,AMELANCHIER LAEVIS,2019.0,42.7000964,-71.15237477, ,O'Connell / So Common,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
476,0,OSTRYA VIRGINIANA,2019.0,42.69941517,-71.15208064, ,O'Connell / So Common,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
477,0,ACER RUBRUM,2019.0,42.69935403,-71.15223217, ,O'Connell / So Common,15 to 20,15 to 20,3.0, <needs proofing>, , , <needs proofing>, , , ,EL, , 
